SMILES,VINA,CNSMPO
CCCCC[C@H](/C=C/C=C/CCCCCCCC(=O)OC)O,-5.4,3.833333333333333
C1CSS[C@@H]1CCCCC(=O)NCCOC2=CC=C(C=C2)C[C@H]3C(=O)NC(=O)S3,-6.8,4.3456904711428574
C1CSS[C@H]1CCCCC(=O)NCCOC2=CC=C(C=C2)C[C@H]3C(=O)NC(=O)S3,-6.5,4.3456904711428574
C1CSS[C@@H]1CCCCC(=O)NCCOC2=CC=C(C=C2)C[C@@H]3C(=O)NC(=O)S3,-6.8,4.3456904711428574
C1CSS[C@H]1CCCCC(=O)NCCOC2=CC=C(C=C2)C[C@@H]3C(=O)NC(=O)S3,-6.8,4.3456904711428574
COC(=O)CCCCCC[C@H]1[C@H](C[C@H]([C@@H]1CC[C@H](CSC2=CC=CC=C2F)O)O)O,-5.9,3.6519356132380953
C1[C@@H]2[C@@H]([C@@H](S1)CCCCC(=O)NNC(=O)CON)NC(=O)N2,-7.1,4.0
COCCCN1C(=C(C2=NC3=CC=CC=C3N=C21)C(=O)NC4CCCC4)N=N,-7.0,4.3473354518809515
CS(=O)(=O)C1=CC(=CC2=C1N(C3=C2CC[C@H]3CC(=O)O)CC4=CC=C(C=C4)Cl)F,-7.7,3.8571163657619048
COC1=CC=CC(=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC,-7.3,5.822107043571428
C1=CC=C2C(=C1)C=C(S2)[C@H]3[C@@H](C(=O)O[C@@H]3O)Br,-6.9,5.225025056333333
C1=CC=C2C(=C1)C=C(S2)[C@H]3[C@H](C(=O)O[C@@H]3O)Br,-6.9,5.225025056333333
CCCCCC1=C(C=C(C=C1)O)OCCCCCCCCCCC(=O)NC2CC2,-5.4,3.1885214285714283
C1[C@@H]([C@@H]([C@@H]([C@@H](N1CCCCCOCC23CC4CC(C2)CC(C4)C3)CO)O)O)O,-7.9,4.462680042642856
C1=C(C2=C(N=CN=C2N1[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)I,-6.6,3.7703357142857135
CCCCCC(=O)CC[C@@H]1[C@H]([C@H](CC1=O)O)CCCCCCC(=O)O,-5.5,4.849646604
CCCCCC(=O)CC[C@@H]1[C@@H]([C@H](CC1=O)O)CCCCCCC(=O)O,-5.6,4.849646604
CCCCCC(=O)CC[C@@H]1[C@H]([C@@H](CC1=O)O)CCCCCCC(=O)O,-5.5,4.849646604
CCCCCC(=O)CC[C@@H]1[C@@H]([C@@H](CC1=O)O)CCCCCCC(=O)O,-5.6,4.849646604
CCCCC(C)(C)[C@H]1CC[C@H]2[C@H](C1)CC(=O)[C@@H]2CCCCCCC(=O)O,-6.6,3.9877581686904757
C1CCC(CC1)CC2=CC(=CC=C2)NC(=O)CNCCC(=O)O,-6.6,4.906927860166667
CCCC(=NCCC[C@@H](C(=O)OCl)N)N,-4.6,4.423
COC(=O)C1=CC(=C(C=C1)O)NC(=O)COC2=CC=C(C=C2)C3C4CC5CC(C4)CC3C5,-9.1,3.0788788175714283
CC1=C(C=CC(=C1)Br)S(=O)(=O)NC2=CC3=C(C=C2OC)N(C(=O)N3C)C,-7.3,5.040180735690476
COC1=CC=C(C=C1)C(=O)N2CCN(CC2)C(=O)/C=C/C3=CC=C(C=C3)Br,-8.3,4.689134512
C[C@H](C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3,-7.1,2.192966023333333
C1=CC=C(C(=C1)COC2=CC3=C(C=C2)C=C(C=C3)C[C@@H]4C(=O)NC(=O)S4)F,-9.0,3.8571798808333333
CCC1=CN=C(C=C1)C(=O)COC2=CC=C(C=C2)C[C@H]3C(=O)NC(=O)S3,-7.4,5.281055019404762
[C@@H]([C@H](C(=O)O)O)(C(=O)C(=O)O)C(=O)O,-4.8,4.0
[C@@H]([C@@H](C(=O)O)O)(C(=O)C(=O)O)C(=O)O,-4.8,4.0
[C@H]([C@H](C(=O)O)O)(C(=O)C(=O)O)C(=O)O,-4.8,4.0
[C@H]([C@@H](C(=O)O)O)(C(=O)C(=O)O)C(=O)O,-4.8,4.0
CC[C@H](C)C[C@@H](C)N,-4.0,4.215333333333334
CC[C@@H](C)C[C@H](C)N,-4.0,4.215333333333334
CC[C@H](C)C[C@H](C)N,-4.0,4.215333333333334
C[C@@H](CC1=CC=CS1)NC,-4.1,3.833333333333333
CC(C)C1=C(C(=C2C(=C1)CC[C@H]3[C@@]2(CCCC3(C)C)C(=O)O)O)O,-8.3,4.081422350666667
CC[C@@H](C)[C@@H](CC)C(=O)N,-4.5,5.833333333333332
CCN[C@@H](CC1=CC=CC=C1)C2=CC=CC=C2,-6.6,3.516878681333333
C[C@@H](CC1=CC(=C(C(=C1)OC)OC)OC)N,-5.2,4.8348205848333325
CCN(CC)CCOC1=CC=C(C=C1)[C@](CC2=CC=C(C=C2)Cl)(C3=CC=C(C=C3)C)O,-6.5,2.312218003619047
C1CCN[C@H](C1)[C@H](C2=CC(=NC3=CC=CC=C32)C4=CC=C(C=C4)Cl)O,-8.3,3.6792081
C1CCN[C@H](C1)[C@@H](C2=CC(=NC3=CC=CC=C32)C4=CC=C(C=C4)Cl)O,-8.4,3.6792081
C1CCN[C@@H](C1)[C@@H](C2=CC(=NC3=CC=CC=C32)C4=CC=C(C=C4)Cl)O,-8.3,3.6792081
C[C@H](C1=CC=C(C2=CC=CC=C21)C3CCCCC3)C(=O)O,-7.8,3.5079635983333333
CN(CCCNC(=O)[C@H]1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,-7.0,4.520266666666667
CCC(=O)N(C1CCN(CC1)[C@@H](C)CC2=CC=CS2)C3=CC=CC=C3,-6.6,3.895527302
CCC(=O)N(C1CCN(CC1)[C@H](C)CC2=CC=CS2)C3=CC=CC=C3,-6.8,3.895527302
C[C@@H](CC1=CC=CC=C1)N2CCC(CC2)N(C3=CC=CC=C3)C(=O)C,-7.4,4.46921582
C[C@H](CC1=CC=CC=C1)N2CCC(CC2)N(C3=CC=CC=C3)C(=O)C,-7.5,4.46921582
CCC(=O)N(C1CCN(CC1)C[C@H](C2=CC=CC=C2)O)C3=CC=CC=C3,-7.3,5.693434018833332
C[C@@H](/C=C/[C@H]1[C@H](CC(=O)O1)NC2=CC=C(C=C2)C(=O)O)O,-7.0,4.877000000000002
C[C@@H](/C=C/[C@@H]1[C@H](CC(=O)O1)NC2=CC=C(C=C2)C(=O)O)O,-6.9,4.877000000000002
C1CCC(CC1)C(C[C@H]2CCCCN2)C3CCCCC3,-7.2,2.5220865123333334
C[C@@H](CC1=CC2=C(C(=C1)OC)OCO2)N,-5.6,4.8384332343333325
CC(C)(C)[C@@H](/C=C/C1=CC2=C(C=C1)OCO2)O,-6.3,5.146717072333333
CCCCCCC(C)(C)C1=CC(=C(C(=C1)OC)[C@@H]2C=C([C@H]3C[C@@H]2C3(C)C)CO)OC,-7.0,3.3776190476190475
C[C@@H](CC1=C(C=C(C=C1OC)OC)OC)N,-4.8,4.886563922333333
C[C@H](CC1=C(C=C(C=C1OC)OC)OC)N,-4.8,4.886563922333333
C[C@@H](CC1=CC(=C(C=C1OC)OC)OC)N,-5.0,4.863185820833333
C[C@H](CC1=CC(=C(C=C1OC)OC)OC)N,-5.0,4.863185820833333
CCCN[C@H](C)C(=O)NC1=C(SC=C1C)C(=O)OC,-5.4,5.0354025315
C1C[C@H](C2=C(C1)C3=C4C(=C2)C=CC5=C4C(=CC=C5)C=C3)O,-9.1,3.0921480233333334
COC1=CC(=C(C=C1)OC)CCNCC2=CC=CC=C2OC,-6.3,5.391081985333334
COC1=CC=C(C=C1)CNCCC2=C(C=CC(=C2)OC)OC,-6.1,5.145155589833332
C[C@H](CC1=CNC2=C1C=C(C=C2)OCC3=CC=CS3)N,-6.8,4.317199327499999
CC[C@]1(C(=O)N(C(=O)N1)C)C2=CC=C(C=C2)O,-6.1,5.5
COC1=CC(=CC(=C1OC)OC)[C@@H]2CO[C@H](O2)C3=CC(=C(C(=C3)OC)OC)OC,-6.7,5.271043618
CC(C)(C)OC(=O)NC1=CC=CC2=C1C=CN2,-6.0,5.0085168135
COC1=CC(=CC(=C1OC)OC)[C@H]2CO[C@H](O2)C3=CC(=C(C(=C3)OC)OC)OC,-6.7,5.271043618
CCCCC[C@H](C1=CC(=CC=C1)OCC2=NC3=CC=CC=C3C=C2)O,-7.4,3.833333333333333
COC1=CC=C(C=C1)CCCO[C@H](CN2C=CN=C2)C3=CC=C(C=C3)OC,-6.8,4.5137081085
COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,-8.8,2.890364706571429
CC1(C=C(C(N1O)(C)C)CSS(=O)(=O)C)C,-5.4,5.833333333333332
CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=N[C@@H]2O)C4=CC=CC=C4,-8.0,5.466193335333333
CCOP(=O)([C@]1(CCC=[N+]1[O-])C)OCC,-4.9,6.0
CCC(CC)C(=O)NC1=C(C2=C(S1)C[C@H](CC2)C(C)(C)CC)C#N,-7.0,3.833333333333333
CCC(CC)C(=O)NC1=C(C2=C(S1)C[C@@H](CC2)C(C)(C)CC)C#N,-7.0,3.833333333333333
CC1=C([C@H](C2=C(N1)C[C@H](CC2=O)C3=CC=CC=C3OC)C4=CC(=CC=C4)O)C(=O)OCCOC,-7.9,4.0729171016666665
CC1=C([C@H](C2=C(N1)C[C@@H](CC2=O)C3=CC=CC=C3OC)C4=CC(=CC=C4)O)C(=O)OCCOC,-7.9,4.0729171016666665
CC1=C([C@@H](C2=C(N1)C[C@@H](CC2=O)C3=CC=CC=C3OC)C4=CC(=CC=C4)O)C(=O)OCCOC,-7.9,4.0729171016666665
COC1=CC=C(C=C1)OC[C@H]2C3=CC(=C(C=C3CCN2C(=O)C4=CC(=CC=C4)Cl)OC)OC,-6.8,3.2937048604285715
COC1=CC=C(C=C1)OC[C@@H]2C3=CC(=C(C=C3CCN2C(=O)C4=CC(=CC=C4)Cl)OC)OC,-6.9,3.2937048604285715
C1CC(=O)NC(=O)[C@@H]1N2CC3=C(C2=O)C=CC=C3N,-7.3,5.416666666666668
C[C@@H](CC1=CC=C(C=C1)Br)N,-4.9,4.215333333333334
C[C@H](CC1=CC=C(C=C1)Br)N,-4.9,4.215333333333334
C1=CC=C(C(=C1)COC2=CC3=C(C=C2)C=C(C=C3)C[C@H]4C(=O)NC(=O)S4)F,-9.1,3.8571798808333333
C[C@H](CC1=CC=C(C=C1)OC)NC,-5.0,4.125333333333333
C1CCC(CC1)[C@H](CNN2[C@@H](C(=O)N(C2=O)CC3=CC=CC=C3)CCCCCCC(=O)O)O,-6.9,3.6863022678809516
CCC1=CN=C(C=C1)C(=O)COC2=CC=C(C=C2)C[C@@H]3C(=O)NC(=O)S3,-7.5,5.281055019404762
CC1=CN=C(C(=C1OC)C)C[S@@](=O)C2=NC3=C(N2)C=CC(=N3)OC,-7.5,5.798828912833332
C[S@@](=O)C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F,-8.1,5.0716444732619035
CC1=NOC(=C1NC(=O)O[C@H](C)C2=CC=CC=C2Cl)C3=CC=C(C=C3)CSCCC(=O)O,-7.0,3.003656980357144
C1=CC(=C(C(=C1CNNC(=O)[C@@H](CO)N)O)O)O,-6.9,4.0
C[C@H](C1=CC2=C(C=C1)OC3=C(C2)C=CC=N3)C(=O)O,-7.2,5.833333333333332
C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CC[S@@](=O)C4=CC=CC=C4,-7.7,5.5885814342857145
CCCCC[C@H](CC[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O,-5.4,4.514730338333334
C[C@]12CC[C@@H]3[C@@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=C(C=C34)OC)O,-8.3,4.412447188
CCCCC[C@H](/C=C/C1=C(C(=O)CC1)CCCCCCC(=O)O)O,-5.4,4.7266104965
CCN(CC)CCOC1=CC=C(C=C1)[C@@](CC2=CC=C(C=C2)Cl)(C3=CC=C(C=C3)C)O,-6.5,2.312218003619047
C1CSS[C@H]1CCCCC(=O)NCCCNC(=O)CCCC[C@H]2CCSS2,-5.4,4.377198316428571
C[C@@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,-9.4,4.773759523809526
CC1=C[C@H]([C@@H](CC1)C(=C)C)C2=C(C=C(C=C2OC)C)OC,-6.2,3.0806427105000003
C[C@]12CC[C@@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=C(C=C34)OC)O,-8.3,4.412447188
C1[C@@H](N(N=C1C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N)C4=CC=CC=C4,-8.5,4.197975648119049
CC[C@@H](CC1=CC=CC=C1)N,-5.0,4.215333333333334
C[C@@H](CCC[C@@H](C)CCCC(C)C)CCC[C@@H](C)CC(=O)O,-5.6,2.833333333333333
CCCCC[C@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCCO)O)O,-5.5,4.195911736166667
C1CCC(CC1)[C@H](CCN2[C@@H](C(=O)NC2=O)CCCCCCC(=O)O)O,-6.1,4.447138095238096
CN([C@H](CC1=CC=C(C=C1)OS(=O)(=O)C2=CC=CC3=C2C=CN=C3)C(=O)N4CCN(CC4)C5=CC=CC=C5)S(=O)(=O)C6=CC=CC7=C6C=CN=C7,-8.9,2.0656067559999998
CC[C@H](C)C(=O)O[C@H]1CCC=C2[C@@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O,-7.3,4.500165521833333
C1[C@H](C(=O)N(C1=O)O)S(=O)(=O)O,-4.9,4.578666666666667
C[C@]12CC[C@H]3[C@H]([C@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)OC(=O)C5=CC=CC=C5,-10.1,3.7155047619047616
CCCC[C@@H](CC)CN=C(N)NC(=NCCCCCCN=C(N)NC(=NC[C@@H](CC)CCCC)N)N,-5.4,1.0
C1[C@@H]([C@@H]([C@@H]2[C@@H]1OC(=O)C2)CO)O,-5.1,5.5
CCCCCC[C@@H]1C[C@@H]1CCCCCCCCCC(=O)O,-4.9,2.833333333333333
CCCCCC[C@H]1C[C@@H]1CCCCCCCCCC(=O)O,-4.8,2.833333333333333
C[C@@](C=C)(C(=O)NC1=CC(=CC(=C1)Cl)Cl)O,-5.6,5.0111200920000005
C[C@](C=C)(C(=O)NC1=CC(=CC(=C1)Cl)Cl)O,-5.6,5.0111200920000005
COC(=O)C1=CO[C@@H]([C@@H]2[C@@H]1CC=C2CO)O,-5.8,5.5
COC(=O)C1=CO[C@H]([C@@H]2[C@@H]1CC=C2CO)O,-5.8,5.5
CC(C)[C@H](C(=O)O)N(C)C,-4.1,4.833333333333333
C1=NC(=C(N1[C@H]2[C@H]([C@@H]([C@@H](O2)CO)O)O)N)C(=O)N,-6.0,4.0
C1[C@H]2[C@H](CC(=O)O2)[C@@H]([C@@H]1OC(=O)C3=CC=CC=C3)C=O,-7.2,6.0
C1[C@H]2[C@H](CC(=O)O2)[C@@H]([C@H]1OC(=O)C3=CC=CC=C3)C=O,-7.2,6.0
CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=N[C@H]2O)C4=CC=CC=C4,-8.0,5.466193335333333
C1CN(CCC1NC2=CC=CC=C2F)CCC3=CC=CC=C3,-7.7,4.007313103333333
CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@@H]34,-9.0,4.536536731333333
C[C@@H]1[C@@](OCC(N1)(C)C)(C2=CC(=CC=C2)Cl)O,-6.6,5.260063044
C[C@H]1[C@](OCC(N1)(C)C)(C2=CC(=CC=C2)Cl)O,-6.6,5.260063044
CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1[C@@H](O1)C(=O)O,-6.5,4.471333333333334
CCC(=O)N([C@@H]1CCN(C[C@@H]1C)CCC2=CC=CC=C2)C3=CC=CC=C3,-7.6,3.743871982
CCC(=O)N([C@H]1CCN(C[C@@H]1C)CCC2=CC=CC=C2)C3=CC=CC=C3,-7.6,3.743871982
CCCCC[C@@H](/C=C/C=C/CCCCCCCC(=O)OC)O,-5.0,3.833333333333333
CCCC[C@](C)(C/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O,-5.7,4.494588546619048
CCCCCC[C@@]1(N(C(CO1)(C)C)O)CCCCCCCCCCC(=O)O,-5.5,3.412432374071429
CCC[C@@H]([C@@H](CC)O)C(=O)O,-4.4,5.5
CCC[C@@H]([C@H](CC)O)C(=O)O,-4.4,5.5
CCC[C@H]([C@H](CC)O)C(=O)O,-4.4,5.5
CCN[C@H](CC1=CC=CC=C1)C2=CC=CC=C2,-6.6,3.516878681333333
CCOP(=O)([C@@]1(CCC=[N+]1[O-])C)OCC,-4.9,6.0
CC[C@@H](C)OC(=O)N1CCCC[C@@H]1CCO,-5.4,5.833333333333332
CC[C@@H](C)OC(=O)N1CCCC[C@H]1CCO,-5.4,5.833333333333332
CC[C@@H](CC1=CC=C(C=C1)Cl)N,-5.0,4.215333333333334
CC[C@@]1(C(=O)N(C(=O)N1)C)C2=CC=C(C=C2)O,-6.1,5.5
CC[C@H](C)OC(=O)N1CCCC[C@@H]1CCO,-5.4,5.833333333333332
CC[C@H](C)OC(=O)N1CCCC[C@H]1CCO,-5.4,5.833333333333332
CC[C@H](CC1=CC=C(C=C1)Cl)N,-4.9,4.215333333333334
C[C@@H](CC1=C(C=C(C=C1)OC)OC)N,-5.0,4.850969470833333
C[C@@H](CC1=CC(=CC=C1)F)N,-5.1,4.228555453333334
C[C@@H](CC1=CC(=CC=C1)OC)N,-5.0,4.681579961333333
C[C@@H](CC1=CC=CC=C1Cl)N,-5.0,4.251099381833334
C[C@@H](CC1=CC=CC=C1F)N,-5.1,4.273711853833333
C[C@H](CC1=C(C=C(C=C1)OC)OC)N,-5.0,4.850969470833333
C[C@H](CC1=CC(=CC=C1)F)N,-5.1,4.228555453333334
C[C@H](CC1=CC=CC=C1Cl)N,-5.0,4.251099381833334
C[C@H](CC1=CC=CC=C1F)N,-5.0,4.273711853833333
C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)NCCSSCCC(=O)O)NC(=O)N2,-5.7,3.981619047619048
CCCC(=O)N[C@H]1CCSC1=O,-4.6,5.833333333333332
C[C@H](CC1=CC=CS1)NC,-4.1,3.833333333333333
CC1=CC=C(C=C1)C(=O)[C@@H](C)N,-5.2,5.833333333333332
CCCCCC(=O)CC[C@H]1[C@H](C[C@@H]([C@@H]1CC(=O)CCCCC(=O)O)O)O,-5.6,4.267433333333334
CN1C2=C(C=C(C(=C2)NC(=O)C3=CC=CC=C3OC)N4CCCC4)N(C1=O)C,-7.8,5.34554837247619
CN1C2=NC=NC3=C2C(=CN3[C@H]4[C@H]([C@@H]([C@H](O4)CO)O)O)C(=N1)N,-7.3,3.8356370865
CC1=NC=C(N1CCOC(=O)N[C@@H](C(Cl)(Cl)Cl)NC2=NC=CC=N2)[N+](=O)[O-],-6.6,3.938214285714286
CC1=NC=C(N1CCOC(=O)N[C@H](C(Cl)(Cl)Cl)NC2=NC=CC=N2)[N+](=O)[O-],-6.5,3.938214285714286
C[C@@H](C(=O)NC1=CC=C(C=C1)Cl)ONC(=O)C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F,-8.2,2.8232142857142857
C[C@H](C(=O)NC1=CC=C(C=C1)Cl)ONC(=O)C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F,-8.1,2.8232142857142857
C1[C@H]([C@H](C(=O)O1)CC2=CC(=CC=C2)O)CC3=CC(=CC=C3)O,-7.9,4.3965842935
CCN[C@@H](C)C(=O)C1=CC=CC=C1,-5.3,5.4642814023333335
CCN[C@H](C)C(=O)C1=CC=CC=C1,-5.3,5.4642814023333335
C[C@H](CC1=CC(=CC=C1)Cl)N,-5.2,4.221150991333333
C[C@@H](CC1=CC(=CC=C1)Cl)N,-5.2,4.221150991333333
CC1=CC=C(C=C1)C[C@@H](C)NC,-5.2,3.833333333333333
C[C@@H](CC1=CC=CC=C1F)NC,-5.0,3.853776911333333
C[C@H](CC1=CC=CC=C1F)NC,-5.0,3.853776911333333
C[C@@H](CC1=CC(=C(C=C1)OC)OC)NC,-5.0,4.586833333333333
C[C@H](CC1=CC(=C(C=C1)OC)OC)NC,-4.9,4.586833333333333
C[C@@H](CC1=CC2=C(C=C1)OCCO2)NC,-5.7,4.586833333333333
C[C@H](CC1=CC2=C(C=C1)OCCO2)NC,-5.7,4.586833333333333
C[C@@H](CC1=C(C=CC(=C1)OC)OC)NC,-5.0,4.589946226333333
C[C@H](CC1=C(C=CC(=C1)OC)OC)NC,-5.0,4.589946226333333
CCCCCCCCCCCCCCCCCCCCCC(=O)NCCS(=O)(=O)O,-4.9,2.873428571428571
CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)O,-4.9,2.6022369057857144
CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)O,-5.0,1.7829053925000002
CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)C[C@@H](CCCCCC[C@@H]([C@H](C)N)O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O,-4.7,2.0836713070000004
C([C@@H]1[C@H]([C@H]([C@@H]([C@](O1)(CO)O)O)O)O)OP(=O)(O)O,-5.6,4.0
C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C#C)O)C)O,-8.8,4.6443914095
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,-8.6,2.6967584325
C1C[C@H](C[C@H]1CN)O,-3.9,4.541345002
C1C[C@@H](C[C@H]1CN)O,-3.9,4.541345002
C1C[C@@H](C[C@@H]1CN)O,-3.9,4.541345002
C1CC2=C(C1)C=C(C=C2)OC3=NC(=C4C(=N3)N(C=N4)CC5=CC=C(C=C5)C6=CC=CC=C6)N[C@@H](CC7=CC=CC=C7)CO,-7.8,2.5
CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F,-7.8,4.626238095238096
CCCCCCC(C)(C)C1=CC(=CC(=C1)OCCCCCCCC(=O)NC2CC2)O,-5.6,3.0883285714285718
CCCC1=C(C=CC(=C1)C(=O)C2=CC=C(C=C2)C3=CC=CC=C3)OCCCN4CCCC5=C4C=CC=C5OC(C)(C)C(=O)O,-6.3,2.833333333333333
C[C@H](CCC[C@@H](C)C(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,-8.7,3.443119047619048
C[C@H]1[C@H](C[C@@H]2C[C@@H](NC3=NC[C@H]1N23)[C@H](C4=CC(=O)NC(=O)N4)O)OS(=O)(=O)O,-8.2,2.604142857142857
CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CSC(=N3)C(C)(C)C,-8.0,4.615002730904761
COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,-7.0,1.9612325696666668
C1=CC(=C(C=C1I)F)NC2=C(C=CC3=CN=CN32)C(=O)NOCCO,-6.6,4.159660848809525
COC1=CC(=C(C=C1CN2CCNCC2)OC)Br,-5.6,5.142478820333333
C1=CC(=CC(=C1)C(=O)NCCO)C2=CC(=NC=N2)NC3=CC=C(C=C3)OC(F)(F)F,-7.8,3.1049210577619046
CC1=CN2C(=O)C=C(N=C2C(=C1)[C@@H](C)NC3=CC=CC=C3C(=O)O)N4CCOCC4,-7.8,4.910538095238095
C1C[C@@H](N(C1)C2=CC(=C(C=C2)C#N)C(F)(F)F)[C@H](C(F)(F)F)O,-6.8,4.727840018833334
CCN1CCN(CC1)C(=O)CC2=CC=C(C=C2)NC3=NC=C(C(=N3)NC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5Cl)F,-8.1,1.7503333333333335
C[C@H]1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C,-7.6,3.966709277
C[C@@H]1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C,-7.6,3.966709277
CCC(=O)N1CCC(CC1)NC(=O)NC2=CC=C(C=C2)OC(F)(F)F,-7.7,5.2567827595
CN(C)CCCNC(=O)C1=CC=C(C=C1)C2=CC(=C3C(=C2)C=CC=N3)O,-7.6,4.732783797
CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CC4=CC(=CC=C4)Cl,-7.9,3.3582857142857145
C1[C@H]([C@@H](O[C@@H](O1)C2=CC=CC=C2)[C@@H]([C@H](C=O)O)O)O,-6.0,4.959333333333333
C1[C@H]([C@@H](O[C@H](O1)C2=CC=CC=C2)[C@@H]([C@H](C=O)O)O)O,-6.0,4.959333333333333
CCCCCCCCCCCCCC(=O)NC1=CC=C(C=C1)CP(=O)(O)O,-5.4,3.5081534897380955
C[C@H](C1=NN=C2N1C=C(C=C2F)C3=CN(N=C3)C)N4C=CC5=C(C4=O)C=C(C=N5)OCCOC,-7.8,4.93857380952381
COC1=CC(=C(C(=C1NS(=O)(=O)C2(CC2)C[C@@H](CO)O)NC3=C(C=C(C=C3)I)F)F)F,-6.9,3.3793618205000002
C1=CC(=C(C=C1I)F)NC2=C(C=CN=C2)C(=O)NC[C@@H](CO)O,-6.8,4.1815805039523815
COC1=C(C=CC(=C1)NC(=O)C2=CC=CC=N2)Cl,-6.6,5.493492406333333
CC1(CC2=C(C(=O)C1)C(=NN2C3=CC(=C(C=C3)C(=O)N)NC4CCC(CC4)OC(=O)CN)C(F)(F)F)C,-7.8,2.8106089281666664
COC1CCN(CC1)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F,-9.2,5.545132134333333
CC1=C(C(=NN1C)C)NS(=O)(=O)C2=C(C=C(C=C2Cl)C3=CC(=NC=C3)N4CCNCC4)Cl,-8.6,4.008795067714285
CC1=C(C=CC(=C1Cl)C#N)N[C@@H](C2=NN=C(O2)C3=CC=C(C=C3)C#N)[C@H](C)O,-8.2,3.7817293056904764
CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,-7.0,4.751761904761905
CC(C)[C@@H](C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCCCC3,-7.2,4.877932811666667
C1CCC(CC1)CN2C3=CC=CC=C3C(=N2)C(=O)N[C@@H](CC4=CC=CC=C4)C(=O)N,-7.7,3.791144521809524
CC(C)(C)[C@@H](C(=O)O)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCCCC3,-7.9,4.7646541921428565
CC(C)[C@@H](C(=O)O)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCCCC3,-7.1,5.03566176
CN(C(=O)N1[C@](SC(=N1)C2=C(C=CC(=C2)F)F)(CCCN)C3=CC=CC=C3)OC,-7.0,3.9092906108333327
COC(=O)N1CCC(CC1)N2C3=C(C=N2)C(=NC(=N3)C4=CC=C(C=C4)NC(=O)NC5CC5)N6CCOCC6,-2.2,3.2942330395
